full_text,clean_text,normalisasi_text,tokenize,stopword_removal,steming_data
@lilfl3ur @berandaall Ya Sawarna di Banten berisiko terdampak gempa dan tsunami karena letaknya di pantai selatan Jawa dekat zona subduksi Sunda. Studi menunjukkan adanya celah seismik di selatan Jawa termasuk Banten dan Jawa Barat yang bisa memicu gempa megathrust dan tsunami dengan ketinggian,lilflur berandaall sawarna banten berisiko terdampak gempa tsunami karena letaknya pantai selatan jawa dekat zona subduksi sunda studi menunjukkan adanya celah seismik selatan jawa termasuk banten jawa barat yang bisa memicu gempa megathrust tsunami dengan ketinggian,lilflur berandaall sawarna banten berisiko terdampak gempa tsunami karena letaknya pantai selatan jawa dekat zona subduksi sunda studi menunjukkan adanya celah seismik selatan jawa termasuk banten jawa barat yang bisa memicu gempa megathrust tsunami dengan ketinggian,"['lilflur', 'berandaall', 'sawarna', 'banten', 'berisiko', 'terdampak', 'gempa', 'tsunami', 'karena', 'letaknya', 'pantai', 'selatan', 'jawa', 'dekat', 'zona', 'subduksi', 'sunda', 'studi', 'menunjukkan', 'adanya', 'celah', 'seismik', 'selatan', 'jawa', 'termasuk', 'banten', 'jawa', 'barat', 'yang', 'bisa', 'memicu', 'gempa', 'megathrust', 'tsunami', 'dengan', 'ketinggian']","['lilflur', 'berandaall', 'sawarna', 'banten', 'berisiko', 'terdampak', 'gempa', 'tsunami', 'letaknya', 'pantai', 'selatan', 'jawa', 'zona', 'subduksi', 'sunda', 'studi', 'celah', 'seismik', 'selatan', 'jawa', 'banten', 'jawa', 'barat', 'memicu', 'gempa', 'megathrust', 'tsunami', 'ketinggian']",lilflur berandaall sawarna banten risiko dampak gempa tsunami letak pantai selatan jawa zona subduksi sunda studi celah seismik selatan jawa banten jawa barat picu gempa megathrust tsunami tinggi
@panggilakuhaji @berandaall Karawang dan Cikarang aman dari dampak langsung tsunami karena lokasinya di utara Jawa Barat jauh dari pantai selatan yang berisiko tinggi. Namun guncangan gempa dari zona megathrust selatan mungkin terasa meski intensitasnya lebih rendah. Tetap waspada dan ikuti panduan BMKG https://t.co/hdUfEEZ9zm,panggilakuhaji berandaall karawang cikarang aman dari dampak langsung tsunami karena lokasinya utara jawa barat jauh dari pantai selatan yang berisiko tinggi namun guncangan gempa dari zona megathrust selatan mungkin terasa meski intensitasnya lebih rendah tetap waspada ikuti panduan bmkg tcohdufeezzm,panggilakuhaji berandaall karawang cikarang aman dari dampak langsung tsunami karena lokasinya utara jawa barat jauh dari pantai selatan yang berisiko tinggi namun guncangan gempa dari zona megathrust selatan mungkin terasa meski intensitasnya lebih rendah tetap waspada ikuti panduan bmkg tcohdufeezzm,"['panggilakuhaji', 'berandaall', 'karawang', 'cikarang', 'aman', 'dari', 'dampak', 'langsung', 'tsunami', 'karena', 'lokasinya', 'utara', 'jawa', 'barat', 'jauh', 'dari', 'pantai', 'selatan', 'yang', 'berisiko', 'tinggi', 'namun', 'guncangan', 'gempa', 'dari', 'zona', 'megathrust', 'selatan', 'mungkin', 'terasa', 'meski', 'intensitasnya', 'lebih', 'rendah', 'tetap', 'waspada', 'ikuti', 'panduan', 'bmkg', 'tcohdufeezzm']","['panggilakuhaji', 'berandaall', 'karawang', 'cikarang', 'aman', 'dampak', 'langsung', 'tsunami', 'lokasinya', 'utara', 'jawa', 'barat', 'pantai', 'selatan', 'berisiko', 'guncangan', 'gempa', 'zona', 'megathrust', 'selatan', 'intensitasnya', 'rendah', 'waspada', 'ikuti', 'panduan', 'bmkg', 'tcohdufeezzm']",panggilakuhaji berandaall karawang cikarang aman dampak langsung tsunami lokasi utara jawa barat pantai selatan risiko guncang gempa zona megathrust selatan intensitas rendah waspada ikut pandu bmkg tcohdufeezzm
@awancloudy11 @sebataspernah_ @berandaall Kabupaten Lebak berisiko tinggi terhadap tsunami karena garis pantai selatannya menghadap Samudra Hindia rentan terhadap gempa megathrust. Kabupaten Serang yang lebih ke utara dan tidak memiliki pantai selatan langsung kemungkinan tidak terkena dampak langsung meskipun banjir,awancloudy sebataspernah berandaall kabupaten lebak berisiko tinggi terhadap tsunami karena garis pantai selatannya menghadap samudra hindia rentan terhadap gempa megathrust kabupaten serang yang lebih utara tidak memiliki pantai selatan langsung kemungkinan tidak terkena dampak langsung meskipun banjir,awancloudy sebataspernah berandaall kabupaten lebak berisiko tinggi terhadap tsunami karena garis pantai selatannya menghadap samudra hindia rentan terhadap gempa megathrust kabupaten serang yang lebih utara tidak memiliki pantai selatan langsung kemungkinan tidak terkena dampak langsung meskipun banjir,"['awancloudy', 'sebataspernah', 'berandaall', 'kabupaten', 'lebak', 'berisiko', 'tinggi', 'terhadap', 'tsunami', 'karena', 'garis', 'pantai', 'selatannya', 'menghadap', 'samudra', 'hindia', 'rentan', 'terhadap', 'gempa', 'megathrust', 'kabupaten', 'serang', 'yang', 'lebih', 'utara', 'tidak', 'memiliki', 'pantai', 'selatan', 'langsung', 'kemungkinan', 'tidak', 'terkena', 'dampak', 'langsung', 'meskipun', 'banjir']","['awancloudy', 'sebataspernah', 'berandaall', 'kabupaten', 'lebak', 'berisiko', 'tsunami', 'garis', 'pantai', 'selatannya', 'menghadap', 'samudra', 'hindia', 'rentan', 'gempa', 'megathrust', 'kabupaten', 'serang', 'utara', 'memiliki', 'pantai', 'selatan', 'langsung', 'terkena', 'dampak', 'langsung', 'banjir']",awancloudy sebataspernah berandaall kabupaten lebak risiko tsunami garis pantai selatan hadap samudra hindia rentan gempa megathrust kabupaten serang utara milik pantai selatan langsung kena dampak langsung banjir
@c_cassieey @berandaall Dampak untuk Turangga Bandung dari gempa megathrust bisa signifikan. Riset menunjukkan getaran tanah kuat (PGA 0 46-0 70 g) berpotensi merusak bangunan terutama yang tua dan menyebabkan korban jiwa serta gangguan infrastruktur. Turangga tak berisiko tsunami karena lokasinya,ccassieey berandaall dampak untuk turangga bandung dari gempa megathrust bisa signifikan riset menunjukkan getaran tanah kuat berpotensi merusak bangunan terutama yang menyebabkan korban jiwa serta gangguan infrastruktur turangga berisiko tsunami karena lokasinya,ccassieey berandaall dampak untuk turangga bandung dari gempa megathrust bisa signifikan riset menunjukkan getaran tanah kuat berpotensi merusak bangunan terutama yang menyebabkan korban jiwa serta gangguan infrastruktur turangga berisiko tsunami karena lokasinya,"['ccassieey', 'berandaall', 'dampak', 'untuk', 'turangga', 'bandung', 'dari', 'gempa', 'megathrust', 'bisa', 'signifikan', 'riset', 'menunjukkan', 'getaran', 'tanah', 'kuat', 'berpotensi', 'merusak', 'bangunan', 'terutama', 'yang', 'menyebabkan', 'korban', 'jiwa', 'serta', 'gangguan', 'infrastruktur', 'turangga', 'berisiko', 'tsunami', 'karena', 'lokasinya']","['ccassieey', 'berandaall', 'dampak', 'turangga', 'bandung', 'gempa', 'megathrust', 'signifikan', 'riset', 'getaran', 'tanah', 'kuat', 'berpotensi', 'merusak', 'bangunan', 'menyebabkan', 'korban', 'jiwa', 'gangguan', 'infrastruktur', 'turangga', 'berisiko', 'tsunami', 'lokasinya']",ccassieey berandaall dampak turangga bandung gempa megathrust signifikan riset getar tanah kuat potensi rusak bangun sebab korban jiwa ganggu infrastruktur turangga risiko tsunami lokasi
megathrust fakta ieu mah,megathrust fakta,megathrust fakta,"['megathrust', 'fakta']","['megathrust', 'fakta']",megathrust fakta
@mutiarapertiwi Iya Jakarta kemungkinan akan terasa guncangan signifikan dari gempa megathrust di selatan Jawa bisa menyebabkan kerusakan karena tanahnya lunak. Tapi tsunami sepertinya nggak akan langsung kena Jakarta di pantai utara energi gelombang bakal melemah di sekitar pulau. Risiko,mutiarapertiwi jakarta kemungkinan akan terasa guncangan signifikan dari gempa megathrust selatan jawa bisa menyebabkan kerusakan karena tanahnya lunak tapi tsunami sepertinya nggak akan langsung kena jakarta pantai utara energi gelombang bakal melemah sekitar pulau risiko,mutiarapertiwi jakarta kemungkinan akan terasa guncangan signifikan dari gempa megathrust selatan jawa bisa menyebabkan kerusakan karena tanahnya lunak tapi tsunami sepertinya tidak akan langsung kena jakarta pantai utara energi gelombang bakal melemah sekitar pulau risiko,"['mutiarapertiwi', 'jakarta', 'kemungkinan', 'akan', 'terasa', 'guncangan', 'signifikan', 'dari', 'gempa', 'megathrust', 'selatan', 'jawa', 'bisa', 'menyebabkan', 'kerusakan', 'karena', 'tanahnya', 'lunak', 'tapi', 'tsunami', 'sepertinya', 'tidak', 'akan', 'langsung', 'kena', 'jakarta', 'pantai', 'utara', 'energi', 'gelombang', 'bakal', 'melemah', 'sekitar', 'pulau', 'risiko']","['mutiarapertiwi', 'jakarta', 'guncangan', 'signifikan', 'gempa', 'megathrust', 'selatan', 'jawa', 'menyebabkan', 'kerusakan', 'tanahnya', 'lunak', 'tsunami', 'langsung', 'kena', 'jakarta', 'pantai', 'utara', 'energi', 'gelombang', 'melemah', 'pulau', 'risiko']",mutiarapertiwi jakarta guncang signifikan gempa megathrust selatan jawa sebab rusa tanah lunak tsunami langsung kena jakarta pantai utara energi gelombang lemah pulau risiko
@grok gempa megathrust Jakarta kena gak?,grok gempa megathrust jakarta kena,grok gempa megathrust jakarta kena,"['grok', 'gempa', 'megathrust', 'jakarta', 'kena']","['grok', 'gempa', 'megathrust', 'jakarta', 'kena']",grok gempa megathrust jakarta kena
@AfienKbm @berandaall Pesisir selatan Kebumen Jawa Tengah berisiko tinggi terhadap gempa megathrust dan tsunami berdasarkan studi celah seismik di lepas pantai selatan Jawa. Penelitian menunjukkan potensi gempa besar (Mw 8.8-9.1) dan tsunami dengan ketinggian hingga 11 7 m. Kebumen rentan karena,afienkbm berandaall pesisir selatan kebumen jawa tengah berisiko tinggi terhadap gempa megathrust tsunami berdasarkan studi celah seismik lepas pantai selatan jawa penelitian menunjukkan potensi gempa besar  tsunami dengan ketinggian hingga kebumen rentan karena,afienkbm berandaall pesisir selatan kebumen jawa tengah berisiko tinggi terhadap gempa megathrust tsunami berdasarkan studi celah seismik lepas pantai selatan jawa penelitian menunjukkan potensi gempa besar tsunami dengan ketinggian hingga kebumen rentan karena,"['afienkbm', 'berandaall', 'pesisir', 'selatan', 'kebumen', 'jawa', 'tengah', 'berisiko', 'tinggi', 'terhadap', 'gempa', 'megathrust', 'tsunami', 'berdasarkan', 'studi', 'celah', 'seismik', 'lepas', 'pantai', 'selatan', 'jawa', 'penelitian', 'menunjukkan', 'potensi', 'gempa', 'besar', 'tsunami', 'dengan', 'ketinggian', 'hingga', 'kebumen', 'rentan', 'karena']","['afienkbm', 'berandaall', 'pesisir', 'selatan', 'kebumen', 'jawa', 'berisiko', 'gempa', 'megathrust', 'tsunami', 'berdasarkan', 'studi', 'celah', 'seismik', 'lepas', 'pantai', 'selatan', 'jawa', 'penelitian', 'potensi', 'gempa', 'tsunami', 'ketinggian', 'kebumen', 'rentan']",afienkbm berandaall pesisir selatan kebumen jawa risiko gempa megathrust tsunami dasar studi celah seismik lepas pantai selatan jawa teliti potensi gempa tsunami tinggi kebumen rentan
@Hanarestu99 @grok Berdasarkan penelitian peluang gempa megathrust di Jepang (Nankai Trough) 75-82% dalam 30 tahun. Di Indonesia (Sunda &amp; Mentawi-Siberut) probabilitasnya mungkin &gt;80% karena jeda seismik lama tapi tak ada angka pasti. Waktu tepatnya tak bisa diprediksi fokusnya pada,hanarestu grok berdasarkan penelitian peluang gempa megathrust jepang nankai trough  dalam tahun indonesia sunda mentawisiberut probabilitasnya mungkin gt karena jeda seismik lama tapi angka pasti waktu tepatnya bisa diprediksi fokusnya pada,hanarestu grok berdasarkan penelitian peluang gempa megathrust jepang nankai trough dalam tahun indonesia sunda mentawisiberut probabilitasnya mungkin begitu karena jeda seismik lama tapi angka pasti waktu tepatnya bisa diprediksi fokusnya pada,"['hanarestu', 'grok', 'berdasarkan', 'penelitian', 'peluang', 'gempa', 'megathrust', 'jepang', 'nankai', 'trough', 'dalam', 'tahun', 'indonesia', 'sunda', 'mentawisiberut', 'probabilitasnya', 'mungkin', 'begitu', 'karena', 'jeda', 'seismik', 'lama', 'tapi', 'angka', 'pasti', 'waktu', 'tepatnya', 'bisa', 'diprediksi', 'fokusnya', 'pada']","['hanarestu', 'grok', 'berdasarkan', 'penelitian', 'peluang', 'gempa', 'megathrust', 'jepang', 'nankai', 'trough', 'indonesia', 'sunda', 'mentawisiberut', 'probabilitasnya', 'jeda', 'seismik', 'angka', 'tepatnya', 'diprediksi', 'fokusnya']",hanarestu grok dasar teliti peluang gempa megathrust jepang nankai trough indonesia sunda mentawisiberut probabilitas jeda seismik angka tepat prediksi fokus
@BucinCat @berandaall Surabaya bisa terdampak gempa kuat (intensitas VI-VII) dari megathrust selatan Jawa berpotensi merusak bangunan. Namun risiko tsunami minim karena posisinya di utara jauh dari dampak utama di pantai selatan (tinggi gelombang 12-20 m). Data historis dan model menunjukkan efek https://t.co/as7Xy7m6DE,bucincat berandaall surabaya bisa terdampak gempa kuat intensitas vivii dari megathrust selatan jawa berpotensi merusak bangunan namun risiko tsunami minim karena posisinya utara jauh dari dampak utama pantai selatan tinggi gelombang  data historis model menunjukkan efek tcoasxymde,bucincat berandaall surabaya bisa terdampak gempa kuat intensitas vivii dari megathrust selatan jawa berpotensi merusak bangunan namun risiko tsunami minim karena posisinya utara jauh dari dampak utama pantai selatan tinggi gelombang data historis model menunjukkan efek tcoasxymde,"['bucincat', 'berandaall', 'surabaya', 'bisa', 'terdampak', 'gempa', 'kuat', 'intensitas', 'vivii', 'dari', 'megathrust', 'selatan', 'jawa', 'berpotensi', 'merusak', 'bangunan', 'namun', 'risiko', 'tsunami', 'minim', 'karena', 'posisinya', 'utara', 'jauh', 'dari', 'dampak', 'utama', 'pantai', 'selatan', 'tinggi', 'gelombang', 'data', 'historis', 'model', 'menunjukkan', 'efek', 'tcoasxymde']","['bucincat', 'berandaall', 'surabaya', 'terdampak', 'gempa', 'kuat', 'intensitas', 'vivii', 'megathrust', 'selatan', 'jawa', 'berpotensi', 'merusak', 'bangunan', 'risiko', 'tsunami', 'minim', 'posisinya', 'utara', 'dampak', 'utama', 'pantai', 'selatan', 'gelombang', 'data', 'historis', 'model', 'efek', 'tcoasxymde']",bucincat berandaall surabaya dampak gempa kuat intensitas vivii megathrust selatan jawa potensi rusak bangun risiko tsunami minim posisi utara dampak utama pantai selatan gelombang data historis model efek tcoasxymde
@misianterpaket @berandaall Menurut penelitian yang disebutkan dalam video potensi tsunami di Cilacap bisa mencapai ketinggian sekitar 12 meter dalam skenario terburuk. Ini berdasarkan studi seismic gap di selatan Jawa oleh Sri Widiantoro (ITB 2020) yang mengaitkan risiko ini dengan gempa megathrust. https://t.co/AYfcx3fhE8,misianterpaket berandaall menurut penelitian yang disebutkan dalam video potensi tsunami cilacap bisa mencapai ketinggian sekitar meter dalam skenario terburuk berdasarkan studi seismic selatan jawa oleh widiantoro  yang mengaitkan risiko dengan gempa megathrust tcoayfcxfhe,misianterpaket berandaall menurut penelitian yang disebutkan dalam video potensi tsunami cilacap bisa mencapai ketinggian sekitar meter dalam skenario terburuk berdasarkan studi seismic selatan jawa oleh widiantoro yang mengaitkan risiko dengan gempa megathrust tcoayfcxfhe,"['misianterpaket', 'berandaall', 'menurut', 'penelitian', 'yang', 'disebutkan', 'dalam', 'video', 'potensi', 'tsunami', 'cilacap', 'bisa', 'mencapai', 'ketinggian', 'sekitar', 'meter', 'dalam', 'skenario', 'terburuk', 'berdasarkan', 'studi', 'seismic', 'selatan', 'jawa', 'oleh', 'widiantoro', 'yang', 'mengaitkan', 'risiko', 'dengan', 'gempa', 'megathrust', 'tcoayfcxfhe']","['misianterpaket', 'berandaall', 'penelitian', 'video', 'potensi', 'tsunami', 'cilacap', 'mencapai', 'ketinggian', 'meter', 'skenario', 'terburuk', 'berdasarkan', 'studi', 'seismic', 'selatan', 'jawa', 'widiantoro', 'mengaitkan', 'risiko', 'gempa', 'megathrust', 'tcoayfcxfhe']",misianterpaket berandaall teliti video potensi tsunami cilacap capai tinggi meter skenario buruk dasar studi seismic selatan jawa widiantoro kait risiko gempa megathrust tcoayfcxfhe
Waspada! Gempa Bumi Megathrust Berpotensi Terjadi di Papua https://t.co/YfK5CvrvRj,waspada gempa bumi megathrust berpotensi terjadi papua tcoyfkcvrvrj,waspada gempa bumi megathrust berpotensi terjadi papua tcoyfkcvrvrj,"['waspada', 'gempa', 'bumi', 'megathrust', 'berpotensi', 'terjadi', 'papua', 'tcoyfkcvrvrj']","['waspada', 'gempa', 'bumi', 'megathrust', 'berpotensi', 'papua', 'tcoyfkcvrvrj']",waspada gempa bumi megathrust potensi papua tcoyfkcvrvrj
@doyremii @berandaall Dampak di Bandung dari gempa megathrust selatan Jawa bisa signifikan. Kota ini 50-100 km dari pantai bisa alami guncangan kuat (PGA &gt;0.3g) dari gempa Mw 8.9-9.1 merusak bangunan dan infrastruktur. Tsunami tak langsung ancam karena inland tapi risiko longsor ada di terrain,doyremii berandaall dampak bandung dari gempa megathrust selatan jawa bisa signifikan kota  dari pantai bisa alami guncangan kuat gtg dari gempa  merusak bangunan infrastruktur tsunami langsung ancam karena inland tapi risiko longsor terrain,doyremii berandaall dampak bandung dari gempa megathrust selatan jawa bisa signifikan kota dari pantai bisa alami guncangan kuat gtg dari gempa merusak bangunan infrastruktur tsunami langsung ancam karena inland tapi risiko longsor terrain,"['doyremii', 'berandaall', 'dampak', 'bandung', 'dari', 'gempa', 'megathrust', 'selatan', 'jawa', 'bisa', 'signifikan', 'kota', 'dari', 'pantai', 'bisa', 'alami', 'guncangan', 'kuat', 'gtg', 'dari', 'gempa', 'merusak', 'bangunan', 'infrastruktur', 'tsunami', 'langsung', 'ancam', 'karena', 'inland', 'tapi', 'risiko', 'longsor', 'terrain']","['doyremii', 'berandaall', 'dampak', 'bandung', 'gempa', 'megathrust', 'selatan', 'jawa', 'signifikan', 'kota', 'pantai', 'alami', 'guncangan', 'kuat', 'gtg', 'gempa', 'merusak', 'bangunan', 'infrastruktur', 'tsunami', 'langsung', 'ancam', 'inland', 'risiko', 'longsor', 'terrain']",doyremii berandaall dampak bandung gempa megathrust selatan jawa signifikan kota pantai alami guncang kuat gtg gempa rusak bangun infrastruktur tsunami langsung ancam inland risiko longsor terrain
@citruztxx @berandaall Dampak untuk Malang dan sekitarnya dari gempa besar di selatan Jawa bisa signifikan. Gempa megathrust (magnitudo 8.8+) dapat menyebabkan guncangan kuat di Malang berpotensi merusak bangunan meski tak terkena tsunami langsung karena posisinya di daratan. Risiko utama adalah,citruztxx berandaall dampak untuk malang sekitarnya dari gempa besar selatan jawa bisa signifikan gempa megathrust magnitudo dapat menyebabkan guncangan kuat malang berpotensi merusak bangunan meski terkena tsunami langsung karena posisinya daratan risiko utama adalah,citruztxx berandaall dampak untuk malang sekitarnya dari gempa besar selatan jawa bisa signifikan gempa megathrust magnitudo dapat menyebabkan guncangan kuat malang berpotensi merusak bangunan meski terkena tsunami langsung karena posisinya daratan risiko utama adalah,"['citruztxx', 'berandaall', 'dampak', 'untuk', 'malang', 'sekitarnya', 'dari', 'gempa', 'besar', 'selatan', 'jawa', 'bisa', 'signifikan', 'gempa', 'megathrust', 'magnitudo', 'dapat', 'menyebabkan', 'guncangan', 'kuat', 'malang', 'berpotensi', 'merusak', 'bangunan', 'meski', 'terkena', 'tsunami', 'langsung', 'karena', 'posisinya', 'daratan', 'risiko', 'utama', 'adalah']","['citruztxx', 'berandaall', 'dampak', 'malang', 'gempa', 'selatan', 'jawa', 'signifikan', 'gempa', 'megathrust', 'magnitudo', 'menyebabkan', 'guncangan', 'kuat', 'malang', 'berpotensi', 'merusak', 'bangunan', 'terkena', 'tsunami', 'langsung', 'posisinya', 'daratan', 'risiko', 'utama']",citruztxx berandaall dampak malang gempa selatan jawa signifikan gempa megathrust magnitudo sebab guncang kuat malang potensi rusak bangun kena tsunami langsung posisi darat risiko utama
