full_text,teks_bersih
@zakiberkata Banyak banget mas Zak postingan di tt mengenai megathrust tapi tidak dibarengi postingan mitigasi wal hasil banyak sekali komentar tentang aman ga ya tanggal sekian ke Jogja ,zakiberkata Banyak banget postingan mengenai megathrust tapi tidak dibarengi postingan mitigasi hasil banyak sekali komentar tentang aman tanggal sekian Jogja
Gempa Megathrust Ancam Yogya Warga Punya Waktu 42 Menit untuk Mengamankan Diri #Gempa #Tsunami #GempaYogyakarta #GempaMegathrust #GempaMegathrustYogyakarta https://t.co/zZbKINWHiR,Gempa Megathrust Ancam Yogya Warga Punya Waktu Menit untuk Mengamankan Diri Gempa Tsunami GempaYogyakarta GempaMegathrust GempaMegathrustYogyakarta httpstcozZbKINWHiR
Kegiatan ini juga diisi penanaman mangrove sebagai aksi nyata mitigasi tsunami mengingat lokasi sekolah berada di zona merah Megathrust. Semoga gerakan dari LAZNAS Nurul Hayat ini bisa menggugah kesadaran masyarakat akan pentingnya kesiapsiagaan bencana.,Kegiatan juga diisi penanaman mangrove sebagai aksi nyata mitigasi tsunami mengingat lokasi sekolah berada zona merah Megathrust Semoga gerakan dari LAZNAS Nurul Hayat bisa menggugah kesadaran masyarakat akan pentingnya kesiapsiagaan bencana
Megathrust 'Meledak' Banten-Lampung Digulung Tsunami Hitungan Menit https://t.co/XaPaEijg8l,Megathrust Meledak BantenLampung Digulung Tsunami Hitungan Menit httpstcoXaPaEijg8l
@txtdaritax Itulah pentingnya IKN dan kota pemerintahan cadangan di timur Indonesia. Pulau Jawa dan Sumatera sebagai pusat pemerintahan dan ekonomi tidak perlu tunggu negara lain serang pake rudal balistik cukup gempa megathrust saja di wilayah tersebut bisa buat negara ini kolaps.,txtdaritax Itulah pentingnya kota pemerintahan cadangan timur Indonesia Pulau Jawa Sumatera sebagai pusat pemerintahan ekonomi tidak perlu tunggu negara lain serang pake rudal balistik cukup gempa megathrust saja wilayah tersebut bisa buat negara kolaps
Gempa Megathrust Hantui RI 'Kekuatan' AI Jadi Penolong? https://t.co/taSUU64Cqd,Gempa Megathrust Hantui Kekuatan Jadi Penolong httpstcotaSUU64Cqd
Gempa megathrust di Selatan Jogja sumbernya ada mekanismenya ada pemetaanya juga sudah lama diterbitkan PuSGeN Tahun 2017. Yang tidak ada adalah kepastian waktu soal kapan gempa megathrust terjadi tak ada juga kepastian skala magnitudonya. Data yang disajikan hanya berupa https://t.co/XavoENKKSm,Gempa megathrust Selatan Jogja sumbernya mekanismenya pemetaanya juga sudah lama diterbitkan PuSGeN Tahun 2017 Yang tidak adalah kepastian waktu soal kapan gempa megathrust terjadi juga kepastian skala magnitudonya Data yang disajikan hanya berupa httpstcoXavoENKKSm
@abu_waras Jika itu terjadi maka stunami megathrust akan segera meluluhlantakkan jakarta. Doa para pendukung gibran akan diijabah semesta,abu_waras Jika terjadi maka stunami megathrust akan segera meluluhlantakkan jakarta para pendukung gibran akan diijabah semesta
@HabisNontonFilm Megathrust kaaaan,HabisNontonFilm Megathrust kaaaan
Potensi Gempa Megathrust 8 8 SR-Tsunami 22 Meter Ancam Selatan Jogja https://t.co/Hyb9PdRLQO,Potensi Gempa Megathrust SRTsunami Meter Ancam Selatan Jogja httpstcoHyb9PdRLQO
Ini 11 Kalurahan di Kulonprogo Rawan Terdampak Tsunami Megathrust BPBD Siapkan Titik Evakuasi https://t.co/hKAhfiwmy8,Kalurahan Kulonprogo Rawan Terdampak Tsunami Megathrust BPBD Siapkan Titik Evakuasi httpstcohKAhfiwmy8
@astari_14 Ada yg bilang jogya rawan tsunami megathrust mudah2 an ga terjadi yah mba,astari_14 bilang jogya rawan tsunami megathrust mudah2 terjadi
Heraaan !Rakyat di takut ! 2 tin mulu ya ? Mau ada Tsunami lah ! mau ada gempa lah bla. bla..tapi tidak di urus ! banjir saja di biarkan ! tidak di antisipasi rakyat cuma di Teroor doang ! Pejabat ASN SE Indonesia Konslet semua kali ya ? https://t.co/kexUDOsMD0,Heraaan Rakyat takut mulu Tsunami gempa blatapi tidak urus banjir saja biarkan tidak antisipasi rakyat cuma Teroor doang Pejabat Indonesia Konslet semua kali httpstcokexUDOsMD0
Jadi mau giring nasionalisme = gap pemikiran? Ah gila kali mainnya kleann.. Nanti kena buntut megathrust juga dah klean.,Jadi giring nasionalisme pemikiran gila kali mainnya kleann Nanti kena buntut megathrust juga klean
@kaelanzhe Kenapa ya emak² selalu begitu semalem lagi seru²an mabar roblox malah dipanggil² aku kira disuruh ngapain TERNYATA CUMA NGOMONG BSK MEGATHRUST ,kaelanzhe Kenapa emak² selalu begitu semalem lagi seru²an mabar roblox malah dipanggil² kira disuruh ngapain TERNYATA CUMA NGOMONG MEGATHRUST
Daftar 11 Kelurahan di Kulonprogo Yogya yang masuk Zona Merah Gempa Megathrust: Picu Tsunami Besar https://t.co/9XOgVp3TnB,Daftar Kelurahan Kulonprogo Yogya yang masuk Zona Merah Gempa Megathrust Picu Tsunami Besar httpstco9XOgVp3TnB
Kajian BPBD DIY Tentang Potensi Megathrust Pantai Selatan Jogja. Ini Daerah Paling Rawan Terdampak https://t.co/RRsHnQeltE,Kajian BPBD Tentang Potensi Megathrust Pantai Selatan Jogja Daerah Paling Rawan Terdampak httpstcoRRsHnQeltE
Ibuku semalem heboh bgt sama megathrust orang asik main roblox malah heboh bgt heh bsk ada megathrust kebanyakan tiktokan kau mak ,Ibuku semalem heboh sama megathrust orang asik main roblox malah heboh megathrust kebanyakan tiktokan
Indonesia jangan dipikir aman-aman aja. Ada tsunami xxx meter dan megathrust mengancam. Tapi gapapa jangan khawatir kita punya DANANTARA ,Indonesia jangan dipikir amanaman tsunami meter megathrust mengancam Tapi gapapa jangan khawatir kita punya DANANTARA
Jika Terjadi Peringatan Gempa Megathrust-Tsunami di Jogja Warga Punya Waktu 38-42 Menit untuk Menjauh | https://t.co/bSBkckaF6u,Jika Terjadi Peringatan Gempa MegathrustTsunami Jogja Warga Punya Waktu 3842 Menit untuk Menjauh httpstcobSBkckaF6u
Ini 11 Kalurahan di Kulonprogo Rawan Terdampak Tsunami Megathrust BPBD Siapkan Titik Evakuasi https://t.co/LqbxJL3UmF,Kalurahan Kulonprogo Rawan Terdampak Tsunami Megathrust BPBD Siapkan Titik Evakuasi httpstcoLqbxJL3UmF
Top Ten News https://t.co/t5ouNP6vQR Kamis 12 Juni 2025: Dari 10 SD di Gunungkidul Tak Dapat Murid Baru Sampai 11 Kalurahan di Bantul Rawan Tsunami Megathrust https://t.co/mu1dWMtUXH,News httpstcot5ouNP6vQR Kamis Juni 2025 Dari Gunungkidul Dapat Murid Baru Sampai Kalurahan Bantul Rawan Tsunami Megathrust httpstcomu1dWMtUXH
Megathrust 8 8 SR-Tsunami 22 M Intai Selatan Jogja Menurut Kajian BMKG https://t.co/cMIt6lCSNT,Megathrust SRTsunami Intai Selatan Jogja Menurut Kajian BMKG httpstcocMIt6lCSNT
@RaObahRaMamah @alisyarief Kalau Jawir Megathrust terjadi gimana? Belum lagi penyakit kelamin dan prostitusi tertinggi di Jawa. Khawatirkan yang lain wir.,RaObahRaMamah alisyarief Kalau Jawir Megathrust terjadi gimana Belum lagi penyakit kelamin prostitusi tertinggi Jawa Khawatirkan yang lain
jd kepikiran megathrust lg krn berita nya lewat ig ku diperkirakan warga gunkid dan bantul evakuasi 38-42 menit,kepikiran megathrust berita lewat diperkirakan warga gunkid bantul evakuasi 3842 menit
TNI Angkatan Laut (AL) bersama sejumlah belah pihak melakukan pelatihan penanggulangan bencana gempa bumi dan tsunami di Pantai Samas Kapanewon Sanden Kabupaten Bantul https://t.co/bFt7ACp9Ye,Angkatan Laut bersama sejumlah belah pihak melakukan pelatihan penanggulangan bencana gempa bumi tsunami Pantai Samas Kapanewon Sanden Kabupaten Bantul httpstcobFt7ACp9Ye
11 Kalurahan di Bantul Rawan Tsunami Megathrust 5 di Zona Merah https://t.co/VgDMggJtmS,Kalurahan Bantul Rawan Tsunami Megathrust Zona Merah httpstcoVgDMggJtmS
berita soal megathrust ini mulai liar dan tak terarah. resah.,berita soal megathrust mulai liar terarah resah
Gempa Megathrust 8.8 Magnitudo dan Tsunami 22 Meter Ancam Yogyakarta Warga Punya Waktu 38-42 Menit untuk Selamatkan Diri #TribunKaltim #GempaMegathrust #Tsunami #Yogyakarta #Gempa #BMKG https://t.co/gSDIkjiLmA lewat @tribunnews,Gempa Megathrust Magnitudo Tsunami Meter Ancam Yogyakarta Warga Punya Waktu 3842 Menit untuk Selamatkan Diri TribunKaltim GempaMegathrust Tsunami Yogyakarta Gempa BMKG httpstcogSDIkjiLmA lewat tribunnews
Megathrust Laut Selatan Bisa Ciptakan Gelombang Tsunami 22 Meter https://t.co/MBbYh2ZVpH,Megathrust Laut Selatan Bisa Ciptakan Gelombang Tsunami Meter httpstcoMBbYh2ZVpH
BMKG: Gempa Dangkal di Nias Utara Terjadi Akibat Aktivitas Megathrust https://t.co/w5cMMz9oKc,BMKG Gempa Dangkal Nias Utara Terjadi Akibat Aktivitas Megathrust httpstcow5cMMz9oKc
Badan Meteorologi Klimatologi dan Geofisika (BMKG) menyebutkan gempa bumi tektonik dengan Magnitudo 4 1 yang terjadi di Nias Utara Sumatera Utara akibat dampak adanya aktivitas Megathrust.https://t.co/ICr3sSGmCU,Badan Meteorologi Klimatologi Geofisika BMKG menyebutkan gempa bumi tektonik dengan Magnitudo yang terjadi Nias Utara Sumatera Utara akibat dampak adanya aktivitas MegathrusthttpstcoICr3sSGmCU
Kepada masyarakat diimbau agar tetap tenang dan tidak terpengaruh oleh isu yang tidak dapat dipertanggungjawabkan kebenarannya. https://t.co/JEqg90tZ6K,Kepada masyarakat diimbau agar tetap tenang tidak terpengaruh oleh yang tidak dapat dipertanggungjawabkan kebenarannya httpstcoJEqg90tZ6K
BMKG: Gempa Dangkal M4 1 di Nias Utara Dipicu Aktivitas Zona Megathrust https://t.co/GqhOFwSMt9,BMKG Gempa Dangkal Nias Utara Dipicu Aktivitas Zona Megathrust httpstcoGqhOFwSMt9
Indonesia berada di Cincin Api Pasifik. BMKG peringatkan 2 segmen Megathrust berisiko tinggi. Waspada! Semoga aman semua https://t.co/K87y7wRk7d,Indonesia berada Cincin Pasifik BMKG peringatkan segmen Megathrust berisiko tinggi Waspada Semoga aman semua httpstcoK87y7wRk7d
Selain Megathrust Selat Sunda di Selatan Jawa juga ada Megathrust Jawa Timur. Zona ini pernah menghasilkan gempa yang memicu Tsunami pada tahun 1994. https://t.co/Nnfy7I1qq8 https://t.co/l8XgA25LvO,Selain Megathrust Selat Sunda Selatan Jawa juga Megathrust Jawa Timur Zona pernah menghasilkan gempa yang memicu Tsunami pada tahun 1994 httpstcoNnfy7I1qq8 httpstcol8XgA25LvO
Gempa Megathrust Tinggal Tunggu Waktu Hantam RI Ini Zona Merahnya https://t.co/JRXGpV86yL,Gempa Megathrust Tinggal Tunggu Waktu Hantam Zona Merahnya httpstcoJRXGpV86yL
Perlu ikhtiar dhohir wal bathin https://t.co/IsUWsGSWkW,Perlu ikhtiar dhohir bathin httpstcoIsUWsGSWkW
Gempa Megathrust Tinggal Tunggu Waktu Hantam RI Ini Zona Merahnya https://t.co/JBH7ahlCCn,Gempa Megathrust Tinggal Tunggu Waktu Hantam Zona Merahnya httpstcoJBH7ahlCCn
@FK_INV @GabRey99 Pemerintah jangan lawan tsunami dan gempa megathrust..,FK_INV GabRey99 Pemerintah jangan lawan tsunami gempa megathrust
MITIGASI segera. Jadi jika BMKG menunggu megathrust selat Sunda &amp; Padang 2 segmen ini jangan dilupakan karena mekanismenya lempeng naik dan skala 7.8-7.9 yang memenuhi syarat potensi terjadi tsunami yang sangat dekat dengan daratan pantai. Waspada Dicatat dulu 5 Juni 2025 https://t.co/Me1mihTrLP,MITIGASI segera Jadi jika BMKG menunggu megathrust selat Sunda Padang segmen jangan dilupakan karena mekanismenya lempeng naik skala 7879 yang memenuhi syarat potensi terjadi tsunami yang sangat dekat dengan daratan pantai Waspada Dicatat dulu Juni 2025 httpstcoMe1mihTrLP
ini negara klo ditenggelemin megathrust juga ga heran emang layak,negara ditenggelemin megathrust juga heran emang layak
emberaaan cyyyyn.. para koruptor kagak takut Ama megathrust atau tsunami. di lenyapka para koruptor doang,emberaaan cyyyyn para koruptor kagak takut megathrust atau tsunami lenyapka para koruptor doang
Indonesia banyak gunung api aktif dan dilewati banyak sesar gempa yg bahkan memungkinkan terjadinya megathrust tapi anggaran ketahanan bencananya jd korban mbg,Indonesia banyak gunung aktif dilewati banyak sesar gempa bahkan memungkinkan terjadinya megathrust tapi anggaran ketahanan bencananya korban
28 Maret 2005 Gempa megathrust pukul 23.09 WIB kembali mengguncang Sumatera Gempa selama lima menit berkekuatan 8.7 atau 8.2 (BMG) gempa memutuskan aliran listrik dan telepon di sebagian Sumatera dan getarannya terasa hingga Bangkok. Berita gempa ini tentu saja diketahui Kal https://t.co/2t7JPUkPSq,Maret 2005 Gempa megathrust pukul 2309 kembali mengguncang Sumatera Gempa selama lima menit berkekuatan atau gempa memutuskan aliran listrik telepon sebagian Sumatera getarannya terasa hingga Bangkok Berita gempa tentu saja diketahui httpstco2t7JPUkPSq
Wkwkwkwkwk bener kan kata gue. Kita ini tinggal nunggu negara bangkrut atau hancur karena megathrust.,Wkwkwkwkwk bener kata Kita tinggal nunggu negara bangkrut atau hancur karena megathrust
issue megathrust cuma angin lewat,issue megathrust cuma angin lewat
Bukannya kita ada ancaman megathrust yah? Takut banget.....,Bukannya kita ancaman megathrust Takut banget
halo om. ayo java sentris aja deh. sesar lembang potensi gempa jakarta potensi tenggelam selatan jawa ancaman megathrust gunung aktif ada banyak. gapapa ni ketahanan bencana ga ada anggarannya? gapapa jawa rata?,halo java sentris sesar lembang potensi gempa jakarta potensi tenggelam selatan jawa ancaman megathrust gunung aktif banyak gapapa ketahanan bencana anggarannya gapapa jawa rata
@frierensaga Padahal ada ancaman megathrust ya? Kalau sampai kejadian dan gak ada mitigasi yg proper gimana tuh nasibnya? ,frierensaga Padahal ancaman megathrust Kalau sampai kejadian mitigasi proper gimana nasibnya
ini mereka lupa kah kalo bakal ada gempa megathrust di Indo... why am i the only one being scared of this info dari dulu ,mereka lupa kalo bakal gempa megathrust Indo only being scared this info dari dulu
@Mdy_Asmara1701 Nah soal jakarta yang mau tenggelam udah dihitung ilmuwan lho.. blm lagi potensi gempa megathrust potensi krakatau .. makanya Jokowi dah siapin ibukota baru. Hebat kan ? Hidup jokowii !,Mdy_Asmara1701 soal jakarta yang tenggelam udah dihitung ilmuwan lagi potensi gempa megathrust potensi krakatau makanya Jokowi siapin ibukota baru Hebat Hidup jokowii
Pakar UGM: Indonesia Hadapi Ancaman Gempa Megathrust https://t.co/Fg1QPFIdFY,Pakar Indonesia Hadapi Ancaman Gempa Megathrust httpstcoFg1QPFIdFY
Akhir-akhir ini banyak pergeseran tanah di beberapa wilayah deket rumahku pun ada. Heran sih gaada himbauan lagi dari pemerintah soal Megathrust ini seharusnya dinaikin lagi biar masyarakat kudu waspada mau gak mau yaa soalnya Indonesia Ring of Fire ‍️,Akhirakhir banyak pergeseran tanah beberapa wilayah deket rumahku Heran gaada himbauan lagi dari pemerintah soal Megathrust seharusnya dinaikin lagi biar masyarakat kudu waspada soalnya Indonesia Ring Fire
Indonesia berada di wilayah cincin api yang rawan akan gempa bumi. Mampukah memanfaatkan mitigasi dengan inovasi AI? https://t.co/4hZKTwjnps,Indonesia berada wilayah cincin yang rawan akan gempa bumi Mampukah memanfaatkan mitigasi dengan inovasi httpstco4hZKTwjnps
Gempa Megathrust RI Tinggal Tunggu Waktu Bisa Dimitigasi Pakai AI https://t.co/iYrBlo77dL,Gempa Megathrust Tinggal Tunggu Waktu Bisa Dimitigasi Pakai httpstcoiYrBlo77dL
Penjelasan soal Gempa Bengkulu Megathrust atau Bukan? https://t.co/2VlMhrmNbq,Penjelasan soal Gempa Bengkulu Megathrust atau Bukan httpstco2VlMhrmNbq
Setiap pemerintah yang menjabat Mugo2 lek pas ono megathrust ojok pas aku njabat. ,Setiap pemerintah yang menjabat Mugo2 megathrust ojok njabat
Buset sedimen tsunaminya tebel amat berarti kemungkinan penyebabnya gempa dan tsunami gede banget dong Kalau ngeliat kedalamannya termasuk sedimen baru ini ratusan atau ribuan tahun paling berarti emang selatan jawa beberapa kali terjadi gempa dan tsunami megathrust gede ya,Buset sedimen tsunaminya tebel amat berarti kemungkinan penyebabnya gempa tsunami gede banget dong Kalau ngeliat kedalamannya termasuk sedimen baru ratusan atau ribuan tahun paling berarti emang selatan jawa beberapa kali terjadi gempa tsunami megathrust gede
@stravenues Perspektif lain ttg (katanya) megathrust: https://t.co/svjtPhY85U,stravenues Perspektif lain katanya megathrust httpstcosvjtPhY85U
Temuan geologis penting terkait megathrust di selatan Yogyakarta,Temuan geologis penting terkait megathrust selatan Yogyakarta
Tidak Ada Korban Jiwa Akibat Gempa M 6 3 Bengkulu BMKG Pastikan Bukan Megathrust https://t.co/6UpVRBphY9,Tidak Korban Jiwa Akibat Gempa Bengkulu BMKG Pastikan Bukan Megathrust httpstco6UpVRBphY9
Gempa Bengkulu M6 0 adalah gempa dalam lempeng (intra-slab earthquake) bukan gempa megathrust. Gempa ini memiliki sifat guncangan yg lebih kuat krn gempa ini melibatkan pelepasan energi dari tekanan tektonik yang terakumulasi di dlm lempeng serta sifat batuannya yg homogen. https://t.co/PaY0eBrLtI,Gempa Bengkulu adalah gempa dalam lempeng intraslab earthquake bukan gempa megathrust Gempa memiliki sifat guncangan lebih kuat gempa melibatkan pelepasan energi dari tekanan tektonik yang terakumulasi lempeng serta sifat batuannya homogen httpstcoPaY0eBrLtI
Gempa Bengkulu M6 3 sumbernya tidak di bidang kontak antar lempeng (Zona Megathrust) tetapi gempa ini bersumber di Zona Benioff dimana lempengIndo-Australia yang tersubduksi di bawah megahthrust dan pecah di dalam lempeng yang populer disebut intra-slab earthquake . https://t.co/NoAmjPNqVz,Gempa Bengkulu sumbernya tidak bidang kontak antar lempeng Zona Megathrust tetapi gempa bersumber Zona Benioff dimana lempengIndoAustralia yang tersubduksi bawah megahthrust pecah dalam lempeng yang populer disebut intraslab earthquake httpstcoNoAmjPNqVz
@hpuiii_ Efisiensi. Anw ini sepanjang ring of fire bjir tukats bgt kalo kena megathrust ga ada peringatan juga,hpuiii_ Efisiensi sepanjang ring fire bjir tukats kalo kena megathrust peringatan juga
Gempa Bengkulu M6 0 merupakan Intra-slab Earthquake sumber gempa dalam lempeng di bawah bidang kontak antara lempeng (megathrust). https://t.co/E59uBpnZl9,Gempa Bengkulu merupakan Intraslab Earthquake sumber gempa dalam lempeng bawah bidang kontak antara lempeng megathrust httpstcoE59uBpnZl9
@gerserakX @infoBMKG Murni tektonik Kak. Fyi gempanya di kedalaman 68 1km artinya gempa ini berasal dari zona intraslab dan bukan megathrust,gerserakX infoBMKG Murni tektonik gempanya kedalaman artinya gempa berasal dari zona intraslab bukan megathrust
Penelitian paleotsunami menemukan bukti 3 tsunami masa lampau di timur YIA. Temuan ini juga membuktikan kalo semua jalur subduksi dapat memicu gempa M9 termasuk di selatan Jawa. Semoga mitigasinya benar-benar disiapkan karena ancaman megathrust itu nyata,Penelitian paleotsunami menemukan bukti tsunami masa lampau timur Temuan juga membuktikan kalo semua jalur subduksi dapat memicu gempa termasuk selatan Jawa Semoga mitigasinya benarbenar disiapkan karena ancaman megathrust nyata
Memang menunggu waktu tapi apabila tidak dicegah dari sisi kecil pasti akan tahu sisi besar. Kapan Zona Megathrust di Indonesia Pecah? https://t.co/yWYimGAOS9,Memang menunggu waktu tapi apabila tidak dicegah dari sisi kecil pasti akan tahu sisi besar Kapan Zona Megathrust Indonesia Pecah httpstcoyWYimGAOS9
@CNNIndonesia Saling menutupi satu sama lain slow aja msh belum Megathrust mh aman lh,CNNIndonesia Saling menutupi satu sama lain slow belum Megathrust aman
